;Line;Location;Type;Date;Due Date;Past Due
767;210;P19;Process TDU;2019-03-29 00:00:00.000;2023-03-08 00:00:00.000;921 days 00:00:00.000000000
768;210;C4;Corner TDU;2019-03-29 00:00:00.000;2023-03-08 00:00:00.000;921 days 00:00:00.000000000
769;205;P15;Process TDU;2019-04-01 00:00:00.000;2023-03-11 00:00:00.000;924 days 00:00:00.000000000
770;205;P17;Process TDU;2019-04-01 00:00:00.000;2023-03-11 00:00:00.000;924 days 00:00:00.000000000
771;208;C1;Corner TDU;2019-04-04 00:00:00.000;2023-03-14 00:00:00.000;927 days 00:00:00.000000000
772;208;P23;Process TDU;2019-04-04 00:00:00.000;2023-03-14 00:00:00.000;927 days 00:00:00.000000000
773;201;C1;Corner TDU;2019-05-09 00:00:00.000;2023-04-18 00:00:00.000;962 days 00:00:00.000000000
774;208;C3;Corner TDU;2019-05-15 00:00:00.000;2023-04-24 00:00:00.000;968 days 00:00:00.000000000
775;208;P10;Process TDU;2019-06-03 00:00:00.000;2023-05-13 00:00:00.000;987 days 00:00:00.000000000
776;208;VTC;Process TDU;2019-06-03 00:00:00.000;2023-05-13 00:00:00.000;987 days 00:00:00.000000000
777;203;P0;Process TDU;2019-08-27 00:00:00.000;2023-08-06 00:00:00.000;1072 days 00:00:00.000000000
778;204;C1;Corner TDU;2019-06-09 00:00:00.000;2023-05-19 00:00:00.000;993 days 00:00:00.000000000
779;209;P22;Process TDU;2019-06-12 00:00:00.000;2023-05-22 00:00:00.000;996 days 00:00:00.000000000
780;209;C4;Corner TDU;2019-06-12 00:00:00.000;2023-05-22 00:00:00.000;996 days 00:00:00.000000000
781;209;ULC;Process TDU;2019-06-12 00:00:00.000;2023-05-22 00:00:00.000;996 days 00:00:00.000000000
782;209;LC;Process TDU;2019-06-12 00:00:00.000;2023-05-22 00:00:00.000;996 days 00:00:00.000000000
783;210;P24;Process TDU;2019-06-13 00:00:00.000;2023-05-23 00:00:00.000;997 days 00:00:00.000000000
784;210;P0;Process TDU;2019-06-13 00:00:00.000;2023-05-23 00:00:00.000;997 days 00:00:00.000000000
785;208;C4;Corner TDU;2019-06-17 00:00:00.000;2023-05-27 00:00:00.000;1001 days 00:00:00.000000000
786;208;P0;Process TDU;2019-06-17 00:00:00.000;2023-05-27 00:00:00.000;1001 days 00:00:00.000000000
787;202;C4;Corner TDU;2019-07-01 00:00:00.000;2023-06-10 00:00:00.000;1015 days 00:00:00.000000000
788;210;ULC;Process TDU;2019-07-04 00:00:00.000;2023-06-13 00:00:00.000;1018 days 00:00:00.000000000
789;208;P16;Process TDU;2019-07-07 00:00:00.000;2023-06-16 00:00:00.000;1021 days 00:00:00.000000000
790;208;LC;Process TDU;2019-07-07 00:00:00.000;2023-06-16 00:00:00.000;1021 days 00:00:00.000000000
791;201;C2;Corner TDU;2019-07-13 00:00:00.000;2023-06-22 00:00:00.000;1027 days 00:00:00.000000000
792;201;VTC;Process TDU;2019-07-13 00:00:00.000;2023-06-22 00:00:00.000;1027 days 00:00:00.000000000
793;202;C3;Corner TDU;2019-07-20 00:00:00.000;2023-06-29 00:00:00.000;1034 days 00:00:00.000000000
794;210;P11;Process TDU;2019-07-22 00:00:00.000;2023-07-01 00:00:00.000;1036 days 00:00:00.000000000
795;201;LD;Process TDU;2019-08-05 00:00:00.000;2023-07-15 00:00:00.000;1050 days 00:00:00.000000000
796;203;P27;Process TDU;2019-09-15 00:00:00.000;2023-08-25 00:00:00.000;1091 days 00:00:00.000000000
797;210;P4;Process TDU;2019-08-08 00:00:00.000;2023-07-18 00:00:00.000;1053 days 00:00:00.000000000
798;201;P16;Process TDU;2019-08-15 00:00:00.000;2023-07-25 00:00:00.000;1060 days 00:00:00.000000000
799;203;P8;Process TDU;2019-10-04 00:00:00.000;2023-09-13 00:00:00.000;1110 days 00:00:00.000000000
800;203;C4;Corner TDU;2019-10-04 00:00:00.000;2023-09-13 00:00:00.000;1110 days 00:00:00.000000000
801;203;C2;Corner TDU;2019-10-23 00:00:00.000;2023-10-02 00:00:00.000;1129 days 00:00:00.000000000
802;203;P23;Process TDU;2019-10-23 00:00:00.000;2023-10-02 00:00:00.000;1129 days 00:00:00.000000000
803;201;P18;Process TDU;2019-10-06 00:00:00.000;2023-09-15 00:00:00.000;1112 days 00:00:00.000000000
804;208;P12;Process TDU;2019-10-12 00:00:00.000;2023-09-21 00:00:00.000;1118 days 00:00:00.000000000
805;204;P8;Process TDU;2019-10-18 00:00:00.000;2023-09-27 00:00:00.000;1124 days 00:00:00.000000000
806;209;C3;Corner TDU;2019-10-21 00:00:00.000;2023-09-30 00:00:00.000;1127 days 00:00:00.000000000
807;203;P21;Process TDU;2019-12-01 00:00:00.000;2023-11-10 00:00:00.000;1168 days 00:00:00.000000000
808;203;VTC;Process TDU;2019-12-01 00:00:00.000;2023-11-10 00:00:00.000;1168 days 00:00:00.000000000
809;203;P1;Process TDU;2020-02-12 00:00:00.000;2024-01-22 00:00:00.000;1241 days 00:00:00.000000000
810;208;P18;Process TDU;2019-11-01 00:00:00.000;2023-10-11 00:00:00.000;1138 days 00:00:00.000000000
811;208;P22;Process TDU;2019-11-01 00:00:00.000;2023-10-11 00:00:00.000;1138 days 00:00:00.000000000
812;202;C1;Corner TDU;2019-11-05 00:00:00.000;2023-10-15 00:00:00.000;1142 days 00:00:00.000000000
813;209;P25;Process TDU;2019-11-10 00:00:00.000;2023-10-20 00:00:00.000;1147 days 00:00:00.000000000
814;205;P13;Process TDU;2019-11-28 00:00:00.000;2023-11-07 00:00:00.000;1165 days 00:00:00.000000000
815;203;P14;Process TDU;2020-06-25 00:00:00.000;2024-06-04 00:00:00.000;1375 days 00:00:00.000000000
816;203;P20;Process TDU;2020-07-17 00:00:00.000;2024-06-26 00:00:00.000;1397 days 00:00:00.000000000
817;205;P22;Process TDU;2019-12-06 00:00:00.000;2023-11-15 00:00:00.000;1173 days 00:00:00.000000000
818;208;P27;Process TDU;2019-12-27 00:00:00.000;2023-12-06 00:00:00.000;1194 days 00:00:00.000000000
819;201;C4;Corner TDU;2020-01-02 00:00:00.000;2023-12-12 00:00:00.000;1200 days 00:00:00.000000000
820;205;P8;Process TDU;2020-01-08 00:00:00.000;2023-12-18 00:00:00.000;1206 days 00:00:00.000000000
821;205;P23;Process TDU;2020-01-08 00:00:00.000;2023-12-18 00:00:00.000;1206 days 00:00:00.000000000
822;210;P5;Process TDU;2020-01-12 00:00:00.000;2023-12-22 00:00:00.000;1210 days 00:00:00.000000000
823;202;C2;Corner TDU;2020-01-16 00:00:00.000;2023-12-26 00:00:00.000;1214 days 00:00:00.000000000
824;202;P20;Process TDU;2020-01-16 00:00:00.000;2023-12-26 00:00:00.000;1214 days 00:00:00.000000000
825;204;P2;Process TDU;2020-01-20 00:00:00.000;2023-12-30 00:00:00.000;1218 days 00:00:00.000000000
826;204;P4;Process TDU;2020-01-20 00:00:00.000;2023-12-30 00:00:00.000;1218 days 00:00:00.000000000
827;204;P11;Process TDU;2020-01-20 00:00:00.000;2023-12-30 00:00:00.000;1218 days 00:00:00.000000000
828;204;P15;Process TDU;2020-01-20 00:00:00.000;2023-12-30 00:00:00.000;1218 days 00:00:00.000000000
829;204;P17;Process TDU;2020-01-20 00:00:00.000;2023-12-30 00:00:00.000;1218 days 00:00:00.000000000
830;209;P11;Process TDU;2020-02-03 00:00:00.000;2024-01-13 00:00:00.000;1232 days 00:00:00.000000000
831;203;P17;Process TDU;2020-08-07 00:00:00.000;2024-07-17 00:00:00.000;1418 days 00:00:00.000000000
832;202;P10;Process TDU;2020-02-13 00:00:00.000;2024-01-23 00:00:00.000;1242 days 00:00:00.000000000
833;201;P11;Process TDU;2020-02-14 00:00:00.000;2024-01-24 00:00:00.000;1243 days 00:00:00.000000000
834;209;P4;Process TDU;2020-02-18 00:00:00.000;2024-01-28 00:00:00.000;1247 days 00:00:00.000000000
835;209;P18;Process TDU;2020-02-18 00:00:00.000;2024-01-28 00:00:00.000;1247 days 00:00:00.000000000
836;204;P25;Process TDU;2020-02-19 00:00:00.000;2024-01-29 00:00:00.000;1248 days 00:00:00.000000000
837;205;P10;Process TDU;2020-02-22 00:00:00.000;2024-02-01 00:00:00.000;1251 days 00:00:00.000000000
838;210;C1;Corner TDU;2020-02-28 00:00:00.000;2024-02-07 00:00:00.000;1257 days 00:00:00.000000000
839;210;C3;Corner TDU;2020-02-28 00:00:00.000;2024-02-07 00:00:00.000;1257 days 00:00:00.000000000
840;202;P7;Process TDU;2020-03-04 00:00:00.000;2024-02-12 00:00:00.000;1262 days 00:00:00.000000000
841;201;P12;Process TDU;2020-03-07 00:00:00.000;2024-02-15 00:00:00.000;1265 days 00:00:00.000000000
842;204;P0;Process TDU;2020-03-10 00:00:00.000;2024-02-18 00:00:00.000;1268 days 00:00:00.000000000
843;208;P5;Process TDU;2020-03-12 00:00:00.000;2024-02-20 00:00:00.000;1270 days 00:00:00.000000000
844;208;P14;Process TDU;2020-03-12 00:00:00.000;2024-02-20 00:00:00.000;1270 days 00:00:00.000000000
845;208;P11;Process TDU;2020-03-13 00:00:00.000;2024-02-21 00:00:00.000;1271 days 00:00:00.000000000
846;205;P20;Process TDU;2020-03-15 00:00:00.000;2024-02-23 00:00:00.000;1273 days 00:00:00.000000000
847;204;LC;Process TDU;2020-04-01 00:00:00.000;2024-03-11 00:00:00.000;1290 days 00:00:00.000000000
848;205;C2;Corner TDU;2020-04-01 00:00:00.000;2024-03-11 00:00:00.000;1290 days 00:00:00.000000000
849;208;P4;Process TDU;2020-05-04 00:00:00.000;2024-04-13 00:00:00.000;1323 days 00:00:00.000000000
850;202;P2;Process TDU;2020-05-08 00:00:00.000;2024-04-17 00:00:00.000;1327 days 00:00:00.000000000
851;202;P14;Process TDU;2020-05-08 00:00:00.000;2024-04-17 00:00:00.000;1327 days 00:00:00.000000000
852;201;All;Carrier Force;2020-03-07 00:00:00.000;2020-06-05 00:00:00.000;-85 days +00:00:00.000000000
853;202;All;Carrier Force;2020-08-14 00:00:00.000;2020-11-12 00:00:00.000;75 days 00:00:00.000000000
854;203;All;Carrier Force;2020-08-07 00:00:00.000;2020-11-05 00:00:00.000;68 days 00:00:00.000000000
855;204;All;Carrier Force;2020-02-19 00:00:00.000;2020-05-19 00:00:00.000;-102 days +00:00:00.000000000
856;205;All;Carrier Force;2020-01-09 00:00:00.000;2020-04-08 00:00:00.000;-143 days +00:00:00.000000000
857;208;All;Carrier Force;2020-06-11 00:00:00.000;2020-09-09 00:00:00.000;11 days 00:00:00.000000000
858;209;All;Carrier Force;2020-05-25 00:00:00.000;2020-08-23 00:00:00.000;-6 days +00:00:00.000000000
859;210;All;Carrier Force;2020-08-08 00:00:00.000;2020-11-06 00:00:00.000;69 days 00:00:00.000000000
860;211;All;Carrier Force;2019-09-15 00:00:00.000;2019-12-14 00:00:00.000;-259 days +00:00:00.000000000
861;211;119;LD Epson;;;
862;211;125;ULD Epson;;;
863;211;126;ULD PP;2017-09-09 00:00:00.000;2019-08-30 00:00:00.000;-365 days +00:00:00.000000000
864;204;52;ULD Xfer Arm;2019-12-17 00:00:00.000;2021-12-06 00:00:00.000;464 days 00:00:00.000000000
865;205;55;LD PP Arm;2020-07-29 00:00:00.000;2021-07-24 00:00:00.000;329 days 00:00:00.000000000
866;201;15;Robot Batteries;2017-04-19 00:00:00.000;2019-04-09 00:00:00.000;-508 days +00:00:00.000000000
867;201;17;ULD PP;2018-05-20 00:00:00.000;2020-05-09 00:00:00.000;-112 days +00:00:00.000000000
868;201;13;LD Xfer;2016-07-06 00:00:00.000;2020-06-15 00:00:00.000;-75 days +00:00:00.000000000
869;202;25;LD Xfer Arm;2019-01-11 00:00:00.000;2020-12-31 00:00:00.000;124 days 00:00:00.000000000
870;201;18;ULD PP Arm;2019-09-30 00:00:00.000;2020-09-24 00:00:00.000;26 days 00:00:00.000000000
871;205;57;LD Xfer Arm;2020-05-22 00:00:00.000;2022-05-12 00:00:00.000;621 days 00:00:00.000000000
872;211;129;ULD Xfer Arm;2018-05-13 00:00:00.000;2020-05-02 00:00:00.000;-119 days +00:00:00.000000000
873;211;123;LD Xfer Arm;2018-04-24 00:00:00.000;2020-04-13 00:00:00.000;-138 days +00:00:00.000000000
874;209;101;LD Xfer Arm;2020-04-15 00:00:00.000;2022-04-05 00:00:00.000;584 days 00:00:00.000000000
875;204;44;LD PP Arm;2019-06-28 00:00:00.000;2020-06-22 00:00:00.000;-68 days +00:00:00.000000000
876;204;50;ULD PP Arm;2019-06-28 00:00:00.000;2020-06-22 00:00:00.000;-68 days +00:00:00.000000000
877;201;14;LD Xfer Arm;2017-06-02 00:00:00.000;2019-05-23 00:00:00.000;-464 days +00:00:00.000000000
878;201;12;LD PP Arm;2020-02-14 00:00:00.000;2021-02-08 00:00:00.000;163 days 00:00:00.000000000
879;205;61;ULD PP Arm;2020-07-08 00:00:00.000;2021-07-03 00:00:00.000;308 days 00:00:00.000000000
880;203;36;Robot Batteries;2016-12-30 00:00:00.000;2018-12-20 00:00:00.000;-618 days +00:00:00.000000000
881;210;117;ULD Xfer;2020-06-03 00:00:00.000;2024-05-13 00:00:00.000;1353 days 00:00:00.000000000
882;202;24;LD Xfer;2017-05-27 00:00:00.000;2021-05-06 00:00:00.000;250 days 00:00:00.000000000
883;205;62;ULD Xfer;2016-08-08 00:00:00.000;2020-07-18 00:00:00.000;-42 days +00:00:00.000000000
884;205;63;ULD Xfer Arm;2018-07-05 00:00:00.000;2020-06-24 00:00:00.000;-66 days +00:00:00.000000000
885;204;51;ULD Xfer;2016-09-13 00:00:00.000;2020-08-23 00:00:00.000;-6 days +00:00:00.000000000
886;210;118;ULD Xfer Arm;2020-06-03 00:00:00.000;2022-05-24 00:00:00.000;633 days 00:00:00.000000000
887;203;38;ULD PP;2018-10-04 00:00:00.000;2020-09-23 00:00:00.000;25 days 00:00:00.000000000
888;202;22;LD PP;2019-05-30 00:00:00.000;2021-05-19 00:00:00.000;263 days 00:00:00.000000000
889;209;98;LD PP;2020-07-02 00:00:00.000;2022-06-22 00:00:00.000;662 days 00:00:00.000000000
890;209;104;ULD PP;2018-09-15 00:00:00.000;2020-09-04 00:00:00.000;6 days 00:00:00.000000000
891;203;39;ULD PP Arm;2019-10-04 00:00:00.000;2020-09-28 00:00:00.000;30 days 00:00:00.000000000
892;210;110;LD PP Arm;2019-10-07 00:00:00.000;2020-10-01 00:00:00.000;33 days 00:00:00.000000000
893;201;19;ULD Xfer;2017-08-30 00:00:00.000;2021-08-09 00:00:00.000;345 days 00:00:00.000000000
894;203;32;LD PP;2019-04-02 00:00:00.000;2021-03-22 00:00:00.000;205 days 00:00:00.000000000
895;205;54;LD PP;2020-07-29 00:00:00.000;2022-07-19 00:00:00.000;689 days 00:00:00.000000000
896;208;88;LD PP Arm;2019-10-16 00:00:00.000;2020-10-10 00:00:00.000;42 days 00:00:00.000000000
897;211;121;LD PP Arm;2019-08-20 00:00:00.000;2020-08-14 00:00:00.000;-15 days +00:00:00.000000000
898;204;47;Robot Batteries;2018-06-14 00:00:00.000;2020-06-03 00:00:00.000;-87 days +00:00:00.000000000
899;211;127;ULD PP Arm;2019-08-20 00:00:00.000;2020-08-14 00:00:00.000;-15 days +00:00:00.000000000
900;210;116;ULD PP Arm;2019-10-26 00:00:00.000;2020-10-20 00:00:00.000;52 days 00:00:00.000000000
901;203;33;LD PP Arm;2020-06-25 00:00:00.000;2021-06-20 00:00:00.000;295 days 00:00:00.000000000
902;208;94;ULD PP Arm;2019-11-01 00:00:00.000;2020-10-26 00:00:00.000;58 days 00:00:00.000000000
903;202;28;ULD PP Arm;2020-07-27 00:00:00.000;2021-07-22 00:00:00.000;327 days 00:00:00.000000000
904;209;105;ULD PP Arm;2019-12-06 00:00:00.000;2020-11-30 00:00:00.000;93 days 00:00:00.000000000
905;210;115;ULD PP;2018-12-21 00:00:00.000;2020-12-10 00:00:00.000;103 days 00:00:00.000000000
906;208;96;ULD Xfer Arm;2018-11-17 00:00:00.000;2020-11-06 00:00:00.000;69 days 00:00:00.000000000
907;208;93;ULD PP;2019-01-23 00:00:00.000;2021-01-12 00:00:00.000;136 days 00:00:00.000000000
908;204;49;ULD PP;2019-02-11 00:00:00.000;2021-01-31 00:00:00.000;155 days 00:00:00.000000000
909;205;58;Robot Batteries;2017-12-12 00:00:00.000;2019-12-02 00:00:00.000;-271 days +00:00:00.000000000
910;203;34;LD Xfer;2018-01-27 00:00:00.000;2022-01-06 00:00:00.000;495 days 00:00:00.000000000
911;202;23;LD PP Arm;2020-08-14 00:00:00.000;2021-08-09 00:00:00.000;345 days 00:00:00.000000000
912;209;99;LD PP Arm;2019-04-12 00:00:00.000;2020-04-06 00:00:00.000;-145 days +00:00:00.000000000
913;204;46;LD Xfer Arm;2019-02-11 00:00:00.000;2021-01-31 00:00:00.000;155 days 00:00:00.000000000
914;202;27;ULD PP;2019-11-05 00:00:00.000;2021-10-25 00:00:00.000;422 days 00:00:00.000000000
915;201;20;ULD Xfer Arm;2019-08-05 00:00:00.000;2021-07-25 00:00:00.000;330 days 00:00:00.000000000
916;204;43;LD PP;2019-06-28 00:00:00.000;2021-06-17 00:00:00.000;292 days 00:00:00.000000000
917;210;112;LD Xfer Arm;2019-05-10 00:00:00.000;2021-04-29 00:00:00.000;243 days 00:00:00.000000000
918;208;89;LD Xfer;2017-08-03 00:00:00.000;2021-07-13 00:00:00.000;318 days 00:00:00.000000000
919;208;92;ULD Epson;2015-06-26 00:00:00.000;2020-05-30 00:00:00.000;-91 days +00:00:00.000000000
920;208;91;Robot Batteries;2020-03-04 00:00:00.000;2022-02-22 00:00:00.000;542 days 00:00:00.000000000
921;201;11;LD PP;2020-03-07 00:00:00.000;2022-02-25 00:00:00.000;545 days 00:00:00.000000000
922;209;107;ULD Xfer Arm;2019-07-03 00:00:00.000;2021-06-22 00:00:00.000;297 days 00:00:00.000000000
923;208;90;LD Xfer Arm;2019-07-05 00:00:00.000;2021-06-24 00:00:00.000;299 days 00:00:00.000000000
924;205;60;ULD PP;2020-07-08 00:00:00.000;2022-06-28 00:00:00.000;668 days 00:00:00.000000000
925;202;29;ULD Xfer;2018-02-03 00:00:00.000;2022-01-13 00:00:00.000;502 days 00:00:00.000000000
926;210;109;LD PP;2019-10-07 00:00:00.000;2021-09-26 00:00:00.000;393 days 00:00:00.000000000
927;208;87;LD PP;2019-10-16 00:00:00.000;2021-10-05 00:00:00.000;402 days 00:00:00.000000000
928;204;45;LD Xfer;2017-10-23 00:00:00.000;2021-10-02 00:00:00.000;399 days 00:00:00.000000000
929;203;35;LD Xfer Arm;2020-02-12 00:00:00.000;2022-02-01 00:00:00.000;521 days 00:00:00.000000000
930;211;120;LD PP;2019-12-14 00:00:00.000;2021-12-03 00:00:00.000;461 days 00:00:00.000000000
931;209;102;Robot Batteries;2017-05-25 00:00:00.000;2019-05-15 00:00:00.000;-472 days +00:00:00.000000000
932;202;26;ULD Epson;2016-02-11 00:00:00.000;2021-01-15 00:00:00.000;139 days 00:00:00.000000000
933;202;30;ULD Xfer Arm;2020-04-22 00:00:00.000;2022-04-12 00:00:00.000;591 days 00:00:00.000000000
934;210;111;LD Xfer;2018-03-14 00:00:00.000;2022-02-21 00:00:00.000;541 days 00:00:00.000000000
935;205;56;LD Xfer;2018-04-01 00:00:00.000;2022-03-11 00:00:00.000;559 days 00:00:00.000000000
936;203;40;ULD Xfer;2018-04-21 00:00:00.000;2022-03-31 00:00:00.000;579 days 00:00:00.000000000
937;203;41;ULD Xfer Arm;2020-03-03 00:00:00.000;2022-02-21 00:00:00.000;541 days 00:00:00.000000000
938;211;122;LD Xfer;2018-04-24 00:00:00.000;2022-04-03 00:00:00.000;582 days 00:00:00.000000000
939;209;100;LD Xfer;2018-04-25 00:00:00.000;2022-04-04 00:00:00.000;583 days 00:00:00.000000000
940;211;128;ULD Xfer;2018-05-13 00:00:00.000;2022-04-22 00:00:00.000;601 days 00:00:00.000000000
941;209;106;ULD Xfer;2018-06-18 00:00:00.000;2022-05-28 00:00:00.000;637 days 00:00:00.000000000
942;210;113;Robot Batteries;;;
943;203;37;ULD Epson;2016-12-30 00:00:00.000;2021-12-04 00:00:00.000;462 days 00:00:00.000000000
944;208;95;ULD Xfer;2019-04-26 00:00:00.000;2023-04-05 00:00:00.000;949 days 00:00:00.000000000
945;201;10;LD Epson;2017-04-19 00:00:00.000;2022-03-24 00:00:00.000;572 days 00:00:00.000000000
946;209;97;LD Epson;2017-05-25 00:00:00.000;2022-04-29 00:00:00.000;608 days 00:00:00.000000000
947;201;16;ULD Epson;2017-11-04 00:00:00.000;2022-10-09 00:00:00.000;771 days 00:00:00.000000000
948;208;86;LD Epson;2017-12-07 00:00:00.000;2022-11-11 00:00:00.000;804 days 00:00:00.000000000
949;205;53;LD Epson;2017-12-12 00:00:00.000;2022-11-16 00:00:00.000;809 days 00:00:00.000000000
950;203;31;LD Epson;2018-01-27 00:00:00.000;2023-01-01 00:00:00.000;855 days 00:00:00.000000000
951;209;103;ULD Epson;2018-03-09 00:00:00.000;2023-02-11 00:00:00.000;896 days 00:00:00.000000000
952;210;108;LD Epson;2018-07-16 00:00:00.000;2023-06-20 00:00:00.000;1025 days 00:00:00.000000000
953;211;124;Robot Batteries;2019-10-03 00:00:00.000;2021-09-22 00:00:00.000;389 days 00:00:00.000000000
954;204;42;LD Epson;2018-08-01 00:00:00.000;2023-07-06 00:00:00.000;1041 days 00:00:00.000000000
955;204;48;ULD Epson;2018-08-01 00:00:00.000;2023-07-06 00:00:00.000;1041 days 00:00:00.000000000
956;210;114;ULD Epson;2018-08-02 00:00:00.000;2023-07-07 00:00:00.000;1042 days 00:00:00.000000000
957;202;21;LD Epson;2018-08-23 00:00:00.000;2023-07-28 00:00:00.000;1063 days 00:00:00.000000000
958;205;59;ULD Epson;2018-12-28 00:00:00.000;2023-12-02 00:00:00.000;1190 days 00:00:00.000000000
959;201;P2;Cryopump;2018-04-03 00:00:00.000;2020-01-23 00:00:00.000;-219 days +00:00:00.000000000
960;201;P9;Cryopump;2018-05-20 00:00:00.000;2020-03-10 00:00:00.000;-172 days +00:00:00.000000000
961;201;P11;Cryopump;2018-05-20 00:00:00.000;2020-03-10 00:00:00.000;-172 days +00:00:00.000000000
962;201;C3;Cryopump;2018-05-20 00:00:00.000;2020-03-10 00:00:00.000;-172 days +00:00:00.000000000
963;201;P8;Cryopump;2018-06-12 00:00:00.000;2020-04-02 00:00:00.000;-149 days +00:00:00.000000000
964;201;P7;Cryopump;2018-11-11 00:00:00.000;2020-09-01 00:00:00.000;3 days 00:00:00.000000000
965;201;P6;Cryopump;2018-12-03 00:00:00.000;2020-09-23 00:00:00.000;25 days 00:00:00.000000000
966;201;P13;Cryopump;2018-12-03 00:00:00.000;2020-09-23 00:00:00.000;25 days 00:00:00.000000000
967;201;P14;Cryopump;2019-03-22 00:00:00.000;2021-01-10 00:00:00.000;134 days 00:00:00.000000000
968;201;P4;Cryopump;2019-05-09 00:00:00.000;2021-02-27 00:00:00.000;182 days 00:00:00.000000000
969;201;P15;Cryopump;2019-06-01 00:00:00.000;2021-03-22 00:00:00.000;205 days 00:00:00.000000000
970;201;P16;Cryopump;2019-06-22 00:00:00.000;2021-04-12 00:00:00.000;226 days 00:00:00.000000000
971;201;P5;Cryopump;2019-08-14 00:00:00.000;2021-06-04 00:00:00.000;279 days 00:00:00.000000000
972;201;C2;Cryopump;2019-12-11 00:00:00.000;2021-10-01 00:00:00.000;398 days 00:00:00.000000000
973;201;P10;Cryopump;2019-12-11 00:00:00.000;2021-10-01 00:00:00.000;398 days 00:00:00.000000000
974;201;P1;Cryopump;2020-02-14 00:00:00.000;2021-12-05 00:00:00.000;463 days 00:00:00.000000000
975;201;P3;Cryopump;2020-02-14 00:00:00.000;2021-12-05 00:00:00.000;463 days 00:00:00.000000000
976;201;P17;Cryopump;2020-02-14 00:00:00.000;2021-12-05 00:00:00.000;463 days 00:00:00.000000000
977;202;P9;Cryopump;2018-11-08 00:00:00.000;2020-08-29 00:00:00.000;0 days 00:00:00.000000000
978;202;P4;Cryopump;2019-03-20 00:00:00.000;2021-01-08 00:00:00.000;132 days 00:00:00.000000000
979;202;P6;Cryopump;2019-03-20 00:00:00.000;2021-01-08 00:00:00.000;132 days 00:00:00.000000000
980;202;P12;Cryopump;2019-08-09 00:00:00.000;2021-05-30 00:00:00.000;274 days 00:00:00.000000000
981;202;P3;Cryopump;2019-11-05 00:00:00.000;2021-08-26 00:00:00.000;362 days 00:00:00.000000000
